user_id,timestamp,latitude,longitude
user_45,2024-05-08 05:35:09.481715,-21.24106732550885,73.05030889085018
user_45,2024-05-17 12:46:28.481715,-75.87672208987547,-16.547166092341882
user_45,2024-05-08 12:52:18.481715,-45.351206705050295,-17.939218231373218
user_45,2024-05-29 13:05:21.481715,81.74059802555891,136.70560100647202
user_45,2024-05-17 03:53:15.481715,-67.26824795317654,-112.6286181014409
user_45,2024-05-28 01:39:57.481715,65.29553916503289,-38.06893282738318
user_45,2024-05-26 18:13:54.481715,86.06165319760098,-150.61571898824005
user_45,2024-05-22 09:18:33.481715,9.301783048736311,175.72199891943416
user_45,2024-05-07 14:36:28.481715,-52.955855866881386,-20.771269312034946
user_45,2024-05-13 12:58:09.481715,57.720748666507376,-90.36973896841843
user_45,2024-05-27 20:41:29.481715,-64.20193583988876,-120.23060720843026
user_45,2024-05-07 00:06:00.481715,-4.501164724566522,-122.32775158006177
user_45,2024-05-10 19:20:24.481715,-34.376809959306286,-133.79675244216352
user_45,2024-05-21 23:32:58.481715,63.702582831365135,66.80064953995696
user_45,2024-05-23 04:18:06.481715,-87.25224771881355,49.97794536264439
user_45,2024-05-06 13:05:39.481715,-12.368565551581597,-16.5191030513636
user_45,2024-05-18 00:01:13.481715,39.74707862940804,-15.482858522726929
user_45,2024-05-10 22:24:18.481715,-73.87707829167951,-86.14202359110433
user_45,2024-05-28 19:13:32.481715,-37.74840913782074,-49.487730421794055
user_45,2024-05-27 14:10:34.481715,-58.26219071492645,-122.30816364914074
user_45,2024-05-26 05:55:43.481715,-40.384472480481875,173.00139817443915
user_45,2024-05-28 08:02:37.481715,-26.488255504746924,26.64944869258673
user_45,2024-04-30 07:54:58.481715,-19.762125692536046,-101.70931732677103
user_45,2024-05-09 15:53:15.481715,75.28967646345669,-35.5464050768002
user_45,2024-05-06 04:08:58.481715,56.58925989334867,-40.88252735690787
user_45,2024-05-11 09:00:39.481715,41.346409318451265,51.96668129940235
user_45,2024-05-06 20:27:35.481715,-77.1929806151337,113.44117702740692
user_45,2024-05-25 13:36:28.481715,87.21542581030536,-123.6562727112323
user_45,2024-05-27 14:56:29.481715,-7.796137808389929,-131.56277310834852
user_45,2024-05-02 10:28:02.481715,69.4964076226326,-99.60713632355639
user_45,2024-05-12 20:01:27.481715,-39.57722146682273,-173.99809682919107
user_45,2024-05-24 13:54:52.481715,-25.77621464874248,-143.19414138802216
user_45,2024-05-13 08:52:07.481715,-24.24408438576981,-93.13119330749961
user_45,2024-05-17 10:57:39.481715,79.25624437393114,-130.94350256021352
user_45,2024-05-17 14:50:59.481715,47.1250999317424,-94.06224638039144
user_45,2024-05-26 23:37:02.481715,-38.34515380325432,-129.5289921920039
user_45,2024-05-09 15:20:23.481715,-6.603336707087308,72.52697793255709
user_45,2024-05-28 13:30:45.481715,-49.26399498259489,-132.54392749651618
user_45,2024-05-04 01:40:06.481715,-15.303440288313283,-9.671575614598567
user_45,2024-05-09 10:20:09.481715,50.27485771270804,-52.10115293719251
user_45,2024-05-26 14:22:20.481715,85.27048908258925,-31.529461803665555
user_45,2024-05-12 20:09:19.481715,-46.5161598799432,-157.9673832034561
user_45,2024-05-03 17:21:49.481715,33.668737442866814,-8.437063477608774
user_45,2024-05-10 11:00:29.481715,-48.442830312234676,-157.29596529792724
user_45,2024-05-15 07:48:33.481715,-11.137257496916149,-19.08607929333988
user_45,2024-05-07 03:54:11.481715,82.72565834977624,-161.61758636088123
user_45,2024-05-04 02:48:20.481715,71.21047812173265,-134.47139532492565
user_45,2024-05-02 18:27:29.481715,-57.4381695046096,54.12891329325416
user_45,2024-05-23 02:08:21.481715,-72.1636896771258,-21.379126363756228
user_45,2024-05-06 09:56:13.481715,-21.13623966749421,113.56966286081598
user_45,2024-05-10 17:47:15.481715,-45.13964592260837,152.6520810900813
user_45,2024-05-21 15:21:01.481715,-88.27252884342138,179.88181412907494
user_45,2024-05-26 03:05:49.481715,11.006157235233218,42.420085395528986
user_45,2024-05-13 16:56:07.481715,19.242899466550426,-171.03045948937023
user_45,2024-05-23 12:46:18.481715,-1.6315137822979864,175.78777344768378
user_45,2024-05-06 12:46:06.481715,62.76543228929839,-138.14822624206857
user_45,2024-05-18 00:35:33.481715,-52.92934932037987,120.70111817619119
user_45,2024-05-18 10:12:39.481715,-25.063605685993224,-1.2715760853366191
user_45,2024-05-21 20:18:49.481715,61.06315744050622,-139.4570748591353
user_45,2024-05-18 13:32:56.481715,66.48137600327058,26.3026529457737
user_45,2024-05-14 18:34:05.481715,-43.9517960205186,-48.21021645304185
user_45,2024-05-22 21:03:39.481715,-15.289195141997666,157.35725500966032
user_45,2024-05-22 06:42:44.481715,45.100765435081996,72.27573417652047
user_45,2024-05-08 07:33:16.481715,14.231234152992641,-32.56548179266542
user_45,2024-05-11 11:00:34.481715,-25.235578079945086,-172.30248891455048
user_45,2024-05-16 01:52:09.481715,-23.718974008503636,-58.295766465225654
user_45,2024-05-17 16:11:31.481715,9.975998383170477,-45.86805704394234
user_45,2024-05-06 15:18:42.481715,18.40486383777082,61.42418526139974
user_45,2024-05-22 03:18:23.481715,-71.3338457666045,-32.44788671548059
user_45,2024-05-03 01:59:28.481715,52.83508988051375,23.123964914910147
user_45,2024-05-04 07:55:53.481715,-68.54739437522048,23.970807844826396
user_45,2024-05-12 12:34:56.481715,83.72660184198205,161.59144582557326
user_45,2024-05-21 00:14:47.481715,-26.15921725323569,131.81912586635406
user_45,2024-05-03 06:12:50.481715,61.049146359074314,159.83661657945925
user_45,2024-05-12 03:08:52.481715,-10.685265650836982,20.584131707852293
user_45,2024-05-25 01:15:44.481715,47.61312326219735,-41.53871213071966
user_45,2024-05-11 11:15:52.481715,55.61678769098546,28.25873351302127
user_45,2024-05-04 23:46:26.481715,-2.829528179417892,-122.8264062051147
user_45,2024-05-10 15:51:11.481715,69.32858726271127,-123.19118468980611
