user_id,timestamp,latitude,longitude
user_5,2024-05-12 18:18:28.481715,39.245778915506065,-61.62069577041437
user_5,2024-05-28 07:09:09.481715,-14.149974662884532,-49.7631507378141
user_5,2024-05-22 14:56:18.481715,86.51640036962823,53.296411186408704
user_5,2024-04-30 07:42:46.481715,-58.285495692421236,22.810425914254125
user_5,2024-05-27 06:05:43.481715,-1.1046668496947234,-111.43763867235675
user_5,2024-05-20 11:55:21.481715,-62.76803585767293,171.00894153093464
user_5,2024-05-07 03:47:48.481715,78.15997208187525,34.791467689979214
user_5,2024-05-15 10:57:01.481715,-84.41993565173736,-35.53194960317202
user_5,2024-05-25 09:37:27.481715,-60.65949705676469,89.87703039617384
user_5,2024-05-12 23:35:46.481715,10.189997050409872,-148.22981996129508
user_5,2024-05-28 02:30:27.481715,18.512502151953754,-24.566274526291636
user_5,2024-05-01 16:52:44.481715,62.86280049927453,17.875672736240602
user_5,2024-05-03 05:54:28.481715,-33.10197705160085,27.854413374997534
user_5,2024-05-02 23:21:00.481715,-60.43205663708916,-144.7924173758331
user_5,2024-05-03 17:01:02.481715,88.16404780555115,-116.19877029036498
user_5,2024-05-19 16:06:06.481715,-19.591856337294757,-108.46816240172343
user_5,2024-05-15 16:43:18.481715,31.350538633039974,-101.59138603040988
user_5,2024-05-11 12:41:38.481715,50.55476840336652,-125.05032611532627
user_5,2024-05-03 08:20:23.481715,26.671292039333224,-140.75374058000867
user_5,2024-05-20 12:30:42.481715,55.37277055632427,59.78153863531591
user_5,2024-05-13 23:31:07.481715,54.6664497532081,-127.76555414614282
user_5,2024-05-17 01:20:43.481715,32.68644041481144,-16.24077744521
user_5,2024-05-02 08:12:33.481715,-54.03516918295454,50.86272775683966
user_5,2024-05-25 15:09:54.481715,-78.71621343805447,-163.26066509133122
user_5,2024-05-18 14:59:43.481715,-61.18406403438866,149.77526689206007
user_5,2024-05-17 13:46:04.481715,1.0272483033259334,-15.881746887857759
user_5,2024-05-20 18:20:06.481715,56.32583566876937,148.10984250103195
user_5,2024-05-12 11:32:46.481715,32.85393096244,-65.28134694727537
user_5,2024-05-22 13:04:49.481715,-76.90322606689132,-172.71604641204277
user_5,2024-05-25 18:59:47.481715,30.866823018263588,165.55374093202244
user_5,2024-05-10 14:48:16.481715,53.2832266536644,-94.41754067909561
user_5,2024-05-11 16:09:08.481715,12.704919418245126,-78.7733104790704
user_5,2024-05-12 17:16:54.481715,-58.22298784229991,67.46796480036778
user_5,2024-05-17 05:01:35.481715,70.24688308852922,107.89017184138913
user_5,2024-05-09 23:23:45.481715,79.17690768907948,150.0248141560296
user_5,2024-05-09 04:42:52.481715,-1.230335051329945,95.58392974184676
user_5,2024-05-01 08:51:13.481715,-37.63697949487287,163.88423408929663
user_5,2024-05-27 17:53:22.481715,76.99231214946545,145.2532292681136
user_5,2024-05-01 21:10:29.481715,85.08025850313916,-32.238335655582745
user_5,2024-05-13 17:12:35.481715,21.41012429017053,88.08157619558409
user_5,2024-05-01 20:33:34.481715,-87.31308391208177,97.31298692704706
user_5,2024-05-25 04:10:26.481715,-39.70267238277928,158.5088402383343
user_5,2024-05-06 20:41:07.481715,-13.152257619589491,-166.9481495321929
user_5,2024-05-26 09:33:47.481715,5.297203699127877,-167.50849418286086
user_5,2024-05-17 06:42:47.481715,78.70312132032126,-32.86012235220397
user_5,2024-05-02 21:00:57.481715,-43.993819591659374,-60.28486622307727
user_5,2024-05-22 20:10:23.481715,72.10195220023442,-98.97490015427644
user_5,2024-05-18 18:29:19.481715,11.125831851419846,49.819993678159875
user_5,2024-05-21 03:21:16.481715,-77.18041222021681,-43.26131759747372
user_5,2024-05-06 23:56:30.481715,-11.608239677802374,159.44094104311978
user_5,2024-05-09 20:28:10.481715,-0.5228497520216564,10.922340595124666
user_5,2024-05-01 06:12:04.481715,54.84074586530818,3.1152213060728116
user_5,2024-05-16 20:46:14.481715,56.521561332486755,-143.49159919790512
user_5,2024-05-16 02:34:01.481715,-67.07433880766303,35.77282010981048
user_5,2024-05-14 02:33:39.481715,-47.70568989191381,12.499353652933678
user_5,2024-05-10 22:51:18.481715,84.18793612523751,31.643263478089523
user_5,2024-05-02 10:43:43.481715,48.70941469552446,8.883016730096301
user_5,2024-05-01 02:41:28.481715,-33.5765415045929,20.30147561345879
user_5,2024-05-26 14:36:18.481715,-26.48546097277302,51.59077719729473
user_5,2024-05-19 23:01:45.481715,17.662536296048586,35.06652609528888
user_5,2024-05-01 02:31:14.481715,-52.58431441262494,145.04712249851514
user_5,2024-05-19 11:03:23.481715,1.605859045890739,-57.42142881307733
user_5,2024-05-18 10:57:20.481715,42.0927503310742,37.07357667217343
user_5,2024-05-08 20:36:35.481715,0.49882700725558493,-127.87130264966099
user_5,2024-05-17 12:36:19.481715,76.15078426884051,-163.23470990448044
user_5,2024-05-24 00:27:30.481715,-32.423025137331535,78.28392520406146
user_5,2024-05-13 08:12:40.481715,16.1978837785544,35.99668948261072
user_5,2024-05-02 05:24:28.481715,-11.178005596505713,39.69338505661352
user_5,2024-05-18 01:57:42.481715,-33.5439280411569,4.8167746682919415
user_5,2024-05-28 07:19:55.481715,68.32404200662589,135.21692628906243
user_5,2024-05-16 09:49:13.481715,-87.15235385101421,92.0502670807025
user_5,2024-05-18 04:59:10.481715,-60.854213577271054,-102.60442615246696
user_5,2024-05-09 13:31:11.481715,52.345568386993705,18.561689785204635
user_5,2024-05-19 13:56:40.481715,74.68892828748722,77.87656451687286
user_5,2024-05-23 13:05:47.481715,51.78925261165847,5.136037658115015
user_5,2024-05-27 11:02:09.481715,53.86512176529814,-134.93102123164192
user_5,2024-05-16 20:31:26.481715,-59.61182926149121,167.72955112550449
user_5,2024-05-19 02:48:28.481715,-28.59509096165857,128.22473945869098
user_5,2024-05-03 09:38:02.481715,20.76231019170727,-30.91391056264797
user_5,2024-05-29 10:28:07.481715,61.24246146914601,70.94919152194615
user_5,2024-05-28 14:51:55.481715,-32.55857862301469,74.08969790482453
user_5,2024-05-29 11:23:29.481715,80.7077201187414,24.73112569855047
user_5,2024-05-17 14:52:20.481715,52.521962990031966,121.9544502571336
user_5,2024-04-30 06:11:03.481715,-84.41696917715815,117.23869422756303
user_5,2024-05-17 16:34:29.481715,18.297803381827265,-20.39433949463313
user_5,2024-05-15 19:42:21.481715,-33.3299236771827,35.62798136822164
user_5,2024-05-13 12:47:44.481715,73.16463463592103,37.49900432746176
user_5,2024-05-24 02:58:47.481715,-20.487086518831774,132.71511098759157
user_5,2024-05-19 23:44:00.481715,40.91618332576388,-128.86457454106485
user_5,2024-05-01 17:03:53.481715,38.90898405985021,-167.6793754761633
user_5,2024-05-13 15:58:17.481715,8.096673427757636,-76.05833379567393
user_5,2024-05-25 04:14:24.481715,-74.86606614792152,121.11320324531482
user_5,2024-05-24 14:46:52.481715,-71.50002316544129,-60.557873596021196
user_5,2024-05-19 19:38:44.481715,63.77467497582225,116.69403823525272
user_5,2024-05-13 05:39:54.481715,35.91981464293633,163.59150169613707
user_5,2024-05-12 00:46:40.481715,-21.018682194867196,-25.90540695900347
user_5,2024-05-03 02:58:03.481715,76.67296135303727,-94.59552936587174
user_5,2024-05-04 12:55:17.481715,-78.84955465299346,19.359787804892534
user_5,2024-05-29 22:23:38.481715,-37.459495466172385,-178.89616101031032
user_5,2024-05-19 10:03:24.481715,44.8913392802763,-115.2086583708275
